,ViolationComment,TEAMCODE,FULLNAME
11227,"Smoke Alarms:  All units shall have working smoke detectors in every sleeping unit and 1 additional in path of egress to main exit.Smoke alarms shall be installed and maintained as required in this section. Documentation on this issue shall be provided, signed and maintained on file for the tenants of each occupied unit.3. IFC 2012, Ch. 11/1103.8.1:   After January 1, 2017, Replace oldsmoke alarm with Tamper free 10-year Battery type.Owners statement of compliance form (provided), must be signed & dated by either owner or Management.",APT/HTL,DOUGLAS MENDIZABAL
11228,"All Draft stops shall be inspected and repaired if damages, penetrations, and breaches are found. Owners statement of compliance form (provided), must be signed & dated by either owner or Management.",APT/HTL,DOUGLAS MENDIZABAL
11229,NoData,APT/HTL,DOUGLAS MENDIZABAL
11230,"Multi-Family:Properties with 3 or more units are required to register with the City of Houston as required by Ordinance No. 2006-1124 (Apartment Security Ordinance). Please contact the City of Houston “Multi-Family Rental Property Registration” at 832-394-6200 or log on to www.houstonmultifamily.org for any registration questions.   Provide the name, address and contact information for at least one responsible person for compliance with and violations of this code by mail at 600 Jefferson, Ste. 600 Houston Tx. 77002. C/O’s:  The City of Houston Building Department issues a certificate of occupancy for every apartment building, which is to be posted in the office.  To receive a replacement certificate or inquire about an inspection,  call 832-394-8847Note: Information only.The Houston Fire Department Standards may be obtained via the Houston Fire Department web site at:http://www.houstontx.gov/fire/business/standard.htmlThe link is a pdf file and requires the free Adobe Acrobat reader for viewing. For additional information on Houston Fire Department Standards and Codes, Contact the H.F.D Fire Marshal’s office at 832-394-6900. ",APT/HTL,DOUGLAS MENDIZABAL
11351,NoData,APT/HTL,TONY PATTERSON
11381,NoData,APT/HTL,BILLY HOPKINS
11383,NoData,APT/HTL,GAHLEN FULLER
11391,NoData,APT/HTL,BRIAN ARNDT
11394,NoData,APT/HTL,ALFRED GARCIA
11396,NoData,APT/HTL,OLIVER AYES
11397,NoData,APT/HTL,RAMIRO REYNA
11398,NoData,APT/HTL,RAMIRO REYNA
11411,NoData,APT/HTL,RAMIRO REYNA
11422,NoData,APT/HTL,RICHARD BEDDINGFIELD
11426,NoData,APT/HTL,GABRIEL SIMON
11430,NoData,APT/HTL,OLIVER AYES
11431,NoData,APT/HTL,RAMIRO REYNA
11432,NoData,APT/HTL,RAMIRO REYNA
11460,NoData,APT/HTL,SHANE BLAKE
11466,NoData,APT/HTL,SHANE BLAKE
11475,NoData,APT/HTL,OLIVER AYES
11478,NoData,APT/HTL,ANTHONY TAYLOR
11483,NoData,APT/HTL,TIEN CHAU
11488,No violations found at this time.,APT/HTL,ALFRED GARCIA
11495,NoData,APT/HTL,GAHLEN FULLER
11497,NoData,APT/HTL,JAY WARREN
11498,NoData,APT/HTL,RODNEY HARRIS
11534,UP ON ARRIVAL TO INSPECT THE COMPLAINT ALL ITEM WAS MOVED. NO VIOLATION NOTED.,APT/HTL,VICTOR KIZZEE
11571,2nd Electric Swing Gate needs a 911 Falcon Pad Lock on it.,APT/HTL,ALFRED GARCIA
11583,NoData,APT/HTL,RAMIRO REYNA
11612,NoData,APT/HTL,SHANE BLAKE
11622,NoData,APT/HTL,SHANE BLAKE
11624,NoData,APT/HTL,RAMIRO REYNA
11630,Need to change C of O for main office an fitness center confirm sprinkler and fire alarm as required on the C of O,APT/HTL,RODNEY HARRIS
11631,Need a site Directory posted at entrance gate.,APT/HTL,RODNEY HARRIS
11632,Need to apply for Access Gate Permit,APT/HTL,RODNEY HARRIS
11648,Need to place a site map at each entrance gate.,APT/HTL,RODNEY HARRIS
11649,Need to get Key box permit,APT/HTL,RODNEY HARRIS
11650,C of O is required by Building Department,APT/HTL,RODNEY HARRIS
11651,Need to get Access gate permit,APT/HTL,RODNEY HARRIS
11652,Make sure you have the 10 year Lithium battery warranty .,APT/HTL,RODNEY HARRIS
11653,Place on entrance gates,APT/HTL,RODNEY HARRIS
11654,Need to have all fire wall and draft stops check for damages . Must pull permit to do this work,APT/HTL,RODNEY HARRIS
11655,Verify C of O states Sprinkler system and fire alarm in each building .,APT/HTL,RODNEY HARRIS
11656,NoData,APT/HTL,BILLY HOPKINS
11659,Re-inspection fee shall be issued if all violations are not corrected by the second re-inspection.,APT/HTL,BILLY HOPKINS
11660,Correction and abatement of violations of this code shall be the responsibility of the owner. THE FOLLOWING SYSTEMS WERE LAST INSPECTED: FIRE ALARM SYSTEM     5/2018  INSPECTION PAST DUE FIRE EXTINGUISHERS    6/2018  INSPECTION PAST DUE SPRINKLER    N/A  ANSUL    N/A  CLASS K    N/A  VENT HOOD    N/A ,APT/HTL,BILLY HOPKINS
11661,Citations shall be issued on the third re-inspection if all violations are not corrected at that time.,APT/HTL,BILLY HOPKINS
11662,ALL FIRE EXTINGUISHERS SHALL BE SERVICED AND TESTED BY A QUALIFIED FIRE PROTECTION COMPANY ANNUALLY.   LAST INSPECTION 6/2018   INSPECTION PAST DUE,APT/HTL,BILLY HOPKINS
11663,ALL FIRE ALARM SYSTEMS SHALL BE SERVICED AND TESTED BY A QUALIFIED FIRE PROTECTION COMPANY ANNUALLY.   LAST INSPECTION 5/2018   INSPECTION PAST DUE,APT/HTL,BILLY HOPKINS
11686,NoData,APT/HTL,STUART PETERS
11691,"remove unapproved gas container,  use metal safety container",APT/HTL,TIEN CHAU
11692,"replace missing smoke detector 1 in a common area and 1 in each bedroom. January 1, 2017 as  battery operated single station alarm is replaced, that smoke alarm shall be replaced with tamper-resistant battery-operated single station smoke alarm.",APT/HTL,TIEN CHAU
11693,NoData,APT/HTL,TIEN CHAU
11694,Remove Shop equipment from apt#11,APT/HTL,TIEN CHAU
11695,8/24/19 19099061,APT/HTL,TIEN CHAU
11696,"repair damage wall and ceiling penetration in apt #11, shop and boiler room.",APT/HTL,TIEN CHAU
11697,label boiler roomlabel storage room,APT/HTL,TIEN CHAU
11698,fire extinguisher that is 2a10bc or larger shall required annual inspection,APT/HTL,TIEN CHAU
11699,"Glynice lurie 2818188534. Properties with 3 or more units are required to register with the City of Houston as required by Ordinance No. 2006-1124 (Apartment Security Ordinance).Please contact the City of Houston “Multi-Family Rental Property Registration” at 832-394-8841 or log on to http://www.houstonmultifamily.org/Provide copy of lease agreement with smoke detector, fire extinguisher and openFlame cooking policy or addendum.",APT/HTL,TIEN CHAU
11700,replace missing outlet cover,APT/HTL,TIEN CHAU
11707,NoData,APT/HTL,OLIVER AYES
11708,NoData,APT/HTL,OLIVER AYES
11709,NoData,APT/HTL,TONY PATTERSON
11710,NoData,APT/HTL,ANTHONY TAYLOR
11718,NoData,APT/HTL,JAY WARREN
11761,NoData,APT/HTL,ANTHONY TAYLOR
11783,NoData,APT/HTL,SHANE BLAKE
11802,NoData,APT/HTL,SHANE BLAKE
11803,NoData,APT/HTL,SHANE BLAKE
11809,NoData,APT/HTL,SHANE BLAKE
11813,REPAIR ASAP.,APT/HTL,ANTHONY TAYLOR
11862,NoData,APT/HTL,BILLY HOPKINS
11874,NoData,APT/HTL,RAMIRO REYNA
11903,NoData,APT/HTL,STUART PETERS
11967,wrought Iron fence blocking fire hydrant prevents HFD from obtaining a water supply source.,APT/HTL,DOUGLAS MENDIZABAL
11968,Fold down hinge type swing gate shall be secured via master lock and key placed inside 911 box which is mounted on gate post.  See LSB 04.,APT/HTL,DOUGLAS MENDIZABAL
11969,"Owners statement of compliance form (provided), must be signed & dated by either owner or Management regarding the following items: A) Fire Extinguishers size and location B) Open Flame cooking policy C) Fire-blocking & Draft-stopping D) Group R2 Smoke Alarm/Detector requirements.",APT/HTL,DOUGLAS MENDIZABAL
11973,"obtain current a4(access gate), K1(keybox) permit",APT/HTL,TIEN CHAU
11981,obtain current a4(access gate) permit,APT/HTL,TIEN CHAU
12048,NoData,APT/HTL,SHANE BLAKE
12049,NoData,APT/HTL,TIEN CHAU
12062,INFO ONLY,APT/HTL,ANTHONY TAYLOR
12063,INFO ONLY,APT/HTL,ANTHONY TAYLOR
12064,REPAIR ALL EMERGENCY LIGHTS.,APT/HTL,ANTHONY TAYLOR
12065,PROVIDE SIGNAGE FOR PUMP ROOM.,APT/HTL,ANTHONY TAYLOR
12066,SIGN OWNER LETTER OF COMPLIANCE.....,APT/HTL,ANTHONY TAYLOR
12073,wrought Iron fence blocking fire hydrant prevents HFD from obtaining a water supply source.,APT/HTL,DOUGLAS MENDIZABAL
12074,"Every 5 years, a pneumatic test of your natural gas system must be conducted by a licensed plumber.  Proof that you’ve had this test is a “verification affidavit” signed by the city plumbing inspector.  All gas operated equipment shall be in accordance with the City of Houston Building Code (plumbing code). Contact the Building code official for any questions regarding this issue and permit requirements.COH Plumbing Dept: 832-394-8870",APT/HTL,DOUGLAS MENDIZABAL
12075,Please add and/or repair failsafe boxes and attach master lock for HFD use.,APT/HTL,DOUGLAS MENDIZABAL
12076,Fold down hinge type swing gate shall be secured via master lock and key placed inside 911 box which is mounted on gate post.  See LSB 04.,APT/HTL,DOUGLAS MENDIZABAL
12077,"Owners statement of compliance form (provided), must be signed & dated by either owner or Management regarding the following items: A) Fire Extinguishers size and location B) Open Flame cooking policy C) Fire-blocking & Draft-stopping D) Group R2 Smoke Alarm/Detector requirements.",APT/HTL,DOUGLAS MENDIZABAL
12086,NoData,APT/HTL,TIEN CHAU
12099,NoData,APT/HTL,GABRIEL SIMON
12104,NoData,APT/HTL,ANTHONY TAYLOR
12106,NoData,APT/HTL,RAMIRO REYNA
12138,Post shall comply with section 312,APT/HTL,TIEN CHAU
12139,keith Godfrey 832 693 9734,APT/HTL,TIEN CHAU
12140,repair entrance of 1301 and pedestrian door,APT/HTL,TIEN CHAU
12141,provide pedestrian gate.,APT/HTL,TIEN CHAU
12142,Required every 5 years and must be completed with an approved permit from theBuilding Department,APT/HTL,TIEN CHAU
12143,"January 1, 2017 as  battery operated single station alarm is replaced, that smoke alarm shall be replaced with tamper-resistant battery-operated single station smoke alarm.",APT/HTL,TIEN CHAU
12144,NoData,APT/HTL,TIEN CHAU
12145,follow Section 312,APT/HTL,TIEN CHAU
12146,"install key box for main gate, provide keys for gates and main entrance.",APT/HTL,TIEN CHAU
12147,as per code,APT/HTL,TIEN CHAU
12148,fire extinguisher with classification of 2a:10bc and higher required annual inspection.,APT/HTL,TIEN CHAU
12149,install 2A:10BC fire extinguisher in corridor.,APT/HTL,TIEN CHAU
12179,NoData,APT/HTL,TIEN CHAU
12183,FIRE DAMAGE BUILDING MUST HAVE APPROVED PLANS AND PERMIT PRIOR TO RECONSTRUCTION. FIRE HYDRANTS REQUIRE FLOW TESTING AND HYDRANT SIGNS ON THE GATES TO INDICATE HOW MANY ARE WITHIN THE PROPERTY. RETURN LETTER OF COMPLIANCE TO INSPECTOR. BOILER ROOMS/LAUNDRY/MAINTENANCE AREA MUST BE CODE COMPLIANT.THIS INCLUDES A 5 YEAR GAS LEAK TESTING. FIRE DEPARTMENT ACCESS ROADS/911 BOXES FIRE LANE AND GATES MUST FUNCTION ACCORDING TO PLANS.,APT/HTL,OLIVER AYES
12188,NoData,APT/HTL,JAY WARREN
12191,NoData,APT/HTL,TONY PATTERSON
12200,NoData,APT/HTL,BILLY HOPKINS
12206,NoData,APT/HTL,RAMIRO REYNA
12214,NoData,APT/HTL,RODNEY HARRIS
12215,Fire alarm  is red tag must be service within 72 hours .,APT/HTL,RODNEY HARRIS
12272,NoData,APT/HTL,RAMIRO REYNA
12277,NoData,APT/HTL,RODNEY HARRIS
12349,NoData,APT/HTL,RODNEY HARRIS
12351,NoData,APT/HTL,RODNEY HARRIS
12359,NoData,APT/HTL,SHANE BLAKE
12368,NoData,APT/HTL,TIEN CHAU
12387,NoData,APT/HTL,RODNEY HARRIS
12419,Raise FDC signage approximately 24 inches for better visibility.,APT/HTL,ALFRED GARCIA
12420,Place HFD(2) signage on front gates indicating Hydrants inside property.,APT/HTL,ALFRED GARCIA
12421,Label Sprinkler Room Door,APT/HTL,ALFRED GARCIA
12472,BUILDIMG IS NO LONGER EXISTING NEW BUILDING IS BEING CONSTRUCTED ON SITE.,APT/HTL,VICTOR KIZZEE
12498,NoData,APT/HTL,OLIVER AYES
12549,RETURN LETTER OF COMPLIANCE TO INSPECTOR TEST FLOW HYDRANT INSIDE COMPLEX ENSURE ALL PERMITS ARE CURRENT PRIOR TO FINAL INSPECTION BOILER ROOMS/MAINTENANCE ROOMS MUST BE UP TO CODE DURING FINAL INSPECTION.,APT/HTL,OLIVER AYES
12626,Need to see a copy of your Fire Alarm Permit. Need to correct trouble on your fire alarm panel.,APT/HTL,STUART PETERS
12674,Fire alarm is red tagged and must be serviced to resolve issues.,APT/HTL,RAMIRO REYNA
12705,Communicated with Jessica Tindall on this complaint. Their is a Inspection report #17056475 with the three building under one with this repair in progress. follow is required.,APT/HTL,VICTOR KIZZEE
12739,NoData,APT/HTL,RICHARD BEDDINGFIELD
12775,NoData,APT/HTL,RODNEY HARRIS
12783,REPAIR ASAP.,APT/HTL,ANTHONY TAYLOR
12786,You need to get a Alarm Permit for your building because it was built after 20. Alarm has 12/4/19 blue tag on it now it is good.,APT/HTL,RODNEY HARRIS
12787,It is your responsibility to fix these code violation.,APT/HTL,RODNEY HARRIS
12788,"Its unlawful for any person to operate, cause to be operated or to allow the o of a alarm system unless a valid permit issued in accordance with this divisio affect for this system.",APT/HTL,RODNEY HARRIS
12789,Gas test for apartment building.,APT/HTL,GABRIEL SIMON
12790,Repair ceiling around boiler exhaust pipe.,APT/HTL,GABRIEL SIMON
12796,NoData,APT/HTL,JAY WARREN
12800,NoData,APT/HTL,RODNEY HARRIS
12802,NoData,APT/HTL,RODNEY HARRIS
12813,NoData,APT/HTL,RICHARD BEDDINGFIELD
12832,NoData,APT/HTL,BRIAN ARNDT
12855,NoData,APT/HTL,TONY PATTERSON
12858,NoData,APT/HTL,TONY PATTERSON
12902,repair exit lighting at entrance,APT/HTL,TIEN CHAU
12903,provide fire drill records,APT/HTL,TIEN CHAU
12904,NoData,APT/HTL,TIEN CHAU
12905,12-27-19 current,APT/HTL,TIEN CHAU
12906,Joe Alcala 713 471 3588,APT/HTL,TIEN CHAU
12932,NoData,APT/HTL,JAY WARREN
12949,NoData,APT/HTL,TONY PATTERSON
12997,Red tag on fire alarm must be repaired by 3/9/2020. Have technical report from fire alarm co. by 3/9/2020. I have received your Temporary Fire Watch agreement.,APT/HTL,STUART PETERS
12998,Need to see a copy of your Fire Alarm Permit. Need to correct trouble on your fire alarm panel.,APT/HTL,STUART PETERS
13074,NoData,APT/HTL,BRIAN ARNDT
13158,NoData,APT/HTL,GABRIEL SIMON
13160,NoData,APT/HTL,RAMIRO REYNA
13161,NoData,APT/HTL,RAMIRO REYNA
13162,NoData,APT/HTL,RAMIRO REYNA
13201,NoData,APT/HTL,RODNEY HARRIS
13204,NoData,APT/HTL,GABRIEL SIMON
13211,NoData,APT/HTL,RICHARD BEDDINGFIELD
13214,NoData,APT/HTL,GABRIEL SIMON
13270,NoData,APT/HTL,GABRIEL SIMON
13271,NoData,APT/HTL,TONY PATTERSON
13273,NoData,APT/HTL,RAMIRO REYNA
13275,NoData,APT/HTL,GABRIEL SIMON
13280,NoData,APT/HTL,OLIVER AYES
13302,NoData,APT/HTL,GABRIEL SIMON
13303,NoData,APT/HTL,TONY PATTERSON
13305,NoData,APT/HTL,TONY PATTERSON
13317,NoData,APT/HTL,GABRIEL SIMON
13318,NoData,APT/HTL,TONY PATTERSON
13322,NoData,APT/HTL,GABRIEL SIMON
13323,NoData,APT/HTL,GABRIEL SIMON
13326,NoData,APT/HTL,TONY PATTERSON
13342,NoData,APT/HTL,TONY PATTERSON
13377,NoData,APT/HTL,BRIAN ARNDT
13393,NoData,APT/HTL,BRIAN ARNDT
13409,NoData,APT/HTL,BRIAN ARNDT
13415,NoData,APT/HTL,BRIAN ARNDT
13418,NoData,APT/HTL,BRIAN ARNDT
13428,NoData,APT/HTL,BRIAN ARNDT
13429,NoData,APT/HTL,BRIAN ARNDT
13433,NoData,APT/HTL,RICHARD BEDDINGFIELD
13434,NoData,APT/HTL,RICHARD BEDDINGFIELD
13435,NoData,APT/HTL,RICHARD BEDDINGFIELD
13436,NoData,APT/HTL,RICHARD BEDDINGFIELD
13437,NoData,APT/HTL,RICHARD BEDDINGFIELD
13438,NoData,APT/HTL,RICHARD BEDDINGFIELD
13445,NoData,APT/HTL,BRIAN ARNDT
13453,NoData,APT/HTL,BRIAN ARNDT
13465,NoData,APT/HTL,BRIAN ARNDT
13468,NoData,APT/HTL,BRIAN ARNDT
13471,NoData,APT/HTL,BRIAN ARNDT
13477,NoData,APT/HTL,BRIAN ARNDT
13480,NoData,APT/HTL,BRIAN ARNDT
13483,NoData,APT/HTL,BRIAN ARNDT
13494,NoData,APT/HTL,BRIAN ARNDT
13497,NoData,APT/HTL,OLIVER AYES
13500,NoData,APT/HTL,BRIAN ARNDT
13507,NoData,APT/HTL,ALFRED GARCIA
13511,NoData,APT/HTL,RICHARD BEDDINGFIELD
13512,NoData,APT/HTL,BRIAN ARNDT
13619,K1 expired 3/7,APT/HTL,RAMIRO REYNA
13640,NoData,APT/HTL,ANTON MACHACEK
13643,NoData,APT/HTL,ANTON MACHACEK
13654,NoData,APT/HTL,ANTON MACHACEK
13688,NoData,APT/HTL,ANTHONY TAYLOR
13817,"Please renew A4, access gate and K1, key box permits expired 1/11/2019.",APT/HTL,ANTON MACHACEK
13818,K1 and A4 are expired.,APT/HTL,ANTON MACHACEK
13819,Please repair access gate.,APT/HTL,ANTON MACHACEK
13831,NoData,APT/HTL,ANTHONY TAYLOR
13832,Fire sprinkler system needs to have the yellow tags serviced.,APT/HTL,RAMIRO REYNA
13835,NoData,APT/HTL,ANTHONY TAYLOR
13838,NoData,APT/HTL,ANTHONY TAYLOR
13843,NoData,APT/HTL,SHANE BLAKE
13845,NoData,APT/HTL,ANTHONY TAYLOR
13848,NoData,APT/HTL,SHANE BLAKE
13857,NoData,APT/HTL,SHANE BLAKE
13869,NoData,APT/HTL,SHANE BLAKE
13876,NoData,APT/HTL,SHANE BLAKE
13881,NoData,APT/HTL,SHANE BLAKE
13883,NoData,APT/HTL,ANTHONY TAYLOR
13886,NoData,APT/HTL,SHANE BLAKE
13910,NoData,APT/HTL,ANTHONY TAYLOR
13921,NoData,APT/HTL,ANTHONY TAYLOR
13924,NoData,APT/HTL,ANTHONY TAYLOR
13927,Obtain key box permit at 1002 Washington. Need access keys to building for key box.,APT/HTL,STUART PETERS
13928,Post fire evacuation maps in every class room.,APT/HTL,STUART PETERS
13929,Fire sprinkler system not complete. Need fuctioning and tagged sprinkler system.,APT/HTL,STUART PETERS
13930,Need to post Certificate of Occupancy. Obtain fire alarm permit at 1002 Washington.,APT/HTL,STUART PETERS
13935,NoData,APT/HTL,ANTHONY TAYLOR
13940,NoData,APT/HTL,ANTHONY TAYLOR
13942,NoData,APT/HTL,SHANE BLAKE
13943,NoData,APT/HTL,SHANE BLAKE
13949,NoData,APT/HTL,SHANE BLAKE
13954,NoData,APT/HTL,ANTHONY TAYLOR
13963,NoData,APT/HTL,SHANE BLAKE
14047,NoData,APT/HTL,RICHARD BEDDINGFIELD
14050,NoData,APT/HTL,SHANE BLAKE
14051,NoData,APT/HTL,RICHARD BEDDINGFIELD
14057,NoData,APT/HTL,SHANE BLAKE
14061,NoData,APT/HTL,SHANE BLAKE
14067,NoData,APT/HTL,RICHARD BEDDINGFIELD
14070,NoData,APT/HTL,SHANE BLAKE
14084,NoData,APT/HTL,SHANE BLAKE
14101,NoData,APT/HTL,SHANE BLAKE
14112,NoData,APT/HTL,SHANE BLAKE
14115,NoData,APT/HTL,RODNEY HARRIS
14123,NoData,APT/HTL,SHANE BLAKE
14134,NoData,APT/HTL,RICHARD BEDDINGFIELD
14137,NoData,APT/HTL,RICHARD BEDDINGFIELD
14142,NoData,APT/HTL,SHANE BLAKE
14165,NoData,APT/HTL,SHANE BLAKE
14185,NoData,APT/HTL,SHANE BLAKE
14197,NoData,APT/HTL,SHANE BLAKE
14203,NoData,APT/HTL,RICHARD BEDDINGFIELD
14204,NoData,APT/HTL,RICHARD BEDDINGFIELD
14206,NoData,APT/HTL,SHANE BLAKE
14209,NoData,APT/HTL,SHANE BLAKE
14210,NoData,APT/HTL,RICHARD BEDDINGFIELD
14212,NoData,APT/HTL,SHANE BLAKE
14222,NoData,APT/HTL,SHANE BLAKE
14223,NoData,APT/HTL,RICHARD BEDDINGFIELD
14227,NoData,APT/HTL,RICHARD BEDDINGFIELD
14228,NoData,APT/HTL,SHANE BLAKE
14255,NoData,APT/HTL,ANTON MACHACEK
14256,NoData,APT/HTL,TIEN CHAU
14265,A4 permit expired 2/21/2018K1 permit expired 4/11/2017,APT/HTL,ANTON MACHACEK
14268,"Please renew A4, access gate permit.Expired 3/4/20.Please renew K1, key box permit.Expired 3/4/20.",APT/HTL,ANTON MACHACEK
14280,REPAIR ASAP.,APT/HTL,ANTHONY TAYLOR
14290,"Please renew the P2, assembly place permit.Expired 2/5/2020.",APT/HTL,ANTON MACHACEK
14291,NoData,APT/HTL,SHANE BLAKE
14299,NoData,APT/HTL,SHANE BLAKE
14301,NoData,APT/HTL,SHANE BLAKE
14305,NoData,APT/HTL,SHANE BLAKE
14312,NoData,APT/HTL,BRIAN ARNDT
14313,NoData,APT/HTL,SHANE BLAKE
14321,NoData,APT/HTL,SHANE BLAKE
14323,NoData,APT/HTL,BRIAN ARNDT
14331,NoData,APT/HTL,SHANE BLAKE
14340,NoData,APT/HTL,SHANE BLAKE
14341,NoData,APT/HTL,SHANE BLAKE
